ward_name,forecast,tier,officers_per_shift,month_num
Stamford Hill West Ward,3.5068116,Very Low,1,1
New Addington South Ward,3.4795291,Very Low,1,1
Farringdon Without Ward,3.4556684,Very Low,1,1
Carshalton South & Clockhouse Ward,3.4092033,Very Low,1,1
Cathall Ward,3.4025283,Very Low,1,1
Heath Ward,3.4006927,Very Low,1,1
Island Gardens Ward,3.3632548,Very Low,1,1
Streatham Hill East Ward,3.3498893,Very Low,1,1
Gipsy Hill Ward,3.3260698,Very Low,1,1
Shirley South Ward,3.323795,Very Low,1,1
Hackbridge Ward,3.3225634,Very Low,1,1
Preston Ward,3.3195975,Very Low,1,1
Hatch End Ward,3.3066545,Very Low,1,1
Farnborough & Crofton Ward,3.3027766,Very Low,1,1
Hale End & Highams Park South Ward,3.2941682,Very Low,1,1
Cannon Hill Ward,3.2931159,Very Low,1,1
Ickenham & South Harefield Ward,3.267124,Very Low,1,1
Biggin Hill Ward,3.2315543,Very Low,1,1
Berrylands Ward,3.2314122,Very Low,1,1
Streatham Wells Ward,3.2055533,Very Low,1,1
Pollards Hill Ward,3.1837342,Very Low,1,1
The Wrythe Ward,3.1806545,Very Low,1,1
Hillside Ward,3.1714683,Very Low,1,1
Underhill Ward,3.1525166,Very Low,1,1
Tokyngton Ward,3.1354005,Very Low,1,1
St. Mary's & St. James Ward,3.109736,Very Low,1,1
West Harrow Ward,3.1061237,Very Low,1,1
Alexandra Ward,3.1011937,Very Low,1,1
Newbury Ward,3.0671504,Very Low,1,1
Worcester Park North Ward,3.0429757,Very Low,1,1
Selsdon Vale & Forestdale Ward,3.0278077,Very Low,1,1
Chingford Green Ward,3.0151212,Very Low,1,1
Ravensbury Ward,2.9935725,Very Low,1,1
Northwick Park Ward,2.9746604,Very Low,1,1
Sutton North Ward,2.972069,Very Low,1,1
North Cheam Ward,2.9385622,Very Low,1,1
North Harrow Ward,2.931823,Very Low,1,1
Lavender Fields Ward,2.9230711,Very Low,1,1
Blendon & Penhill Ward,2.9138777,Very Low,1,1
Tudor Ward,2.9104953,Very Low,1,1
Roxbourne Ward,2.9024014,Very Low,1,1
Alibon Ward,2.8813732,Very Low,1,1
Chelsfield Ward,2.8789568,Very Low,1,1
St. Helier East Ward,2.8629954,Very Low,1,1
Thames View Ward,2.8525634,Very Low,1,1
Darwin Ward,2.8455465,Very Low,1,1
Lower Morden Ward,2.8419259,Very Low,1,1
New Addington North Ward,2.8379827,Very Low,1,1
Motspur Park & Old Malden East Ward,2.8154447,Very Low,1,1
"Mottingham, Coldharbour & New Eltham Ward",2.795174,Very Low,1,1
Cranham Ward,2.768572,Very Low,1,1
Green Lane & St. James Ward,2.7221775,Very Low,1,1
Blackfen & Lamorbey Ward,2.7107532,Very Low,1,1
Tolworth Ward,2.7051945,Very Low,1,1
Monkhams Ward,2.6668704,Very Low,1,1
Charville Ward,2.659628,Very Low,1,1
Rayners Lane Ward,2.6170905,Very Low,1,1
Plashet Ward,2.5716994,Very Low,1,1
Eltham Park & Progress Ward,2.5232441,Very Low,1,1
Kenley Ward,2.483113,Very Low,1,1
Farringdon Within Ward,2.4760675,Very Low,1,1
Kenton West Ward,2.4370213,Very Low,1,1
Longlands Ward,2.3396544,Very Low,1,1
Ruislip Manor Ward,2.3283615,Very Low,1,1
King George's & Sunray Ward,2.2775342,Very Low,1,1
Emerson Park Ward,2.2597883,Very Low,1,1
Hook & Chessington North Ward,2.2392058,Very Low,1,1
Old Malden Ward,2.1237257,Very Low,1,1
Chessington South & Malden Rushett Ward,2.038365,Very Low,1,1
Hacton Ward,2.0150757,Very Low,1,1
Old Coulsdon Ward,1.973284,Very Low,1,1
Tower Ward,1.8496385,Very Low,1,1
Harefield Village Ward,1.751678,Very Low,1,1
Worcester Park South Ward,1.7449442,Very Low,1,1
Castle Baynard Ward,1.4413282,Very Low,1,1
Coleman Street Ward,1.3600286,Very Low,1,1
Bishopsgate Ward,1.297495,Very Low,1,1
Cornhill Ward,1.1280524,Very Low,1,1
Cordwainer Ward,1.0692172,Very Low,1,1
Cheap Ward,1.0482558,Very Low,1,1
Aldersgate Ward,1.0009834,Very Low,1,1
Vintry Ward,0.86228955,Very Low,1,1
Portsoken Ward,0.85656,Very Low,1,1
Aldgate Ward,0.78813183,Very Low,1,1
Dowgate Ward,0.6602241,Very Low,1,1
Bassishaw Ward,0.6396351,Very Low,1,1
Langbourn Ward,0.6394498,Very Low,1,1
Queenhithe Ward,0.63586664,Very Low,1,1
Billingsgate Ward,0.60890436,Very Low,1,1
Cripplegate Ward,0.60890436,Very Low,1,1
Broad Street Ward,0.58895266,Very Low,1,1
Candlewick Ward,0.5539877,Very Low,1,1
Bread Street Ward,0.5270254,Very Low,1,1
Lime Street Ward,0.5270254,Very Low,1,1
Walbrook Ward,0.5270254,Very Low,1,1
Kilburn Ward,53.253426,Very High,18,2
West End Ward,48.608833,Very High,18,2
Lea Bridge Ward,40.289173,Very High,18,2
Highgate Ward,34.90293,Very High,18,2
Regent's Park Ward,32.700596,Very High,18,2
Marylebone Ward,29.862558,Very High,18,2
Village Ward,29.759716,Very High,18,2
St. James's Ward,27.880594,Very High,18,2
Edgware Ward,25.366287,Very High,17,2
Bloomsbury Ward,25.197731,Very High,17,2
Holborn & Covent Garden Ward,23.140762,Very High,17,2
Wandle Ward,20.811127,Very High,17,2
Hoxton East & Shoreditch Ward,19.524605,Very High,17,2
Childs Hill Ward,17.118813,Very High,17,2
Woodside Ward,16.692772,Very High,17,2
Borough & Bankside Ward,16.58043,Very High,17,2
Abbey Ward,16.089205,Very High,17,2
Hyde Park Ward,16.02436,Very High,17,2
Deptford Ward,15.970714,Very High,17,2
London Fields Ward,15.93362,Very High,17,2
Bethnal Green West Ward,15.838825,Very High,17,2
North Walworth Ward,15.539321,Very High,17,2
Stratford Olympic Park Ward,15.500209,Very High,17,2
Wandsworth Town Ward,15.401401,Very High,17,2
Bow East Ward,15.166845,Very High,17,2
Spitalfields & Banglatown Ward,15.037066,Very High,17,2
Weavers Ward,14.844491,Very High,17,2
Fairfield Ward,14.740174,Very High,17,2
South Bermondsey Ward,14.22549,Very High,17,2
London Bridge & West Bermondsey Ward,13.705741,Very High,17,2
Bethnal Green East Ward,13.521887,Very High,17,2
Edmonton Green Ward,13.4922905,Very High,17,2
Brockley Ward,13.408197,Very High,17,2
Clapham Town Ward,12.884314,Very High,17,2
Bayswater Ward,12.877098,Very High,17,2
Belmont Ward,12.586306,Very High,17,2
Hillrise Ward,12.548064,Very High,17,2
Stonebridge Ward,12.541783,Very High,17,2
Rye Lane Ward,12.442668,Very High,17,2
Lancaster Gate Ward,12.424229,Very High,17,2
Hendon Ward,12.24818,Very High,17,2
Dalston Ward,12.11402,Very High,17,2
Whitechapel Ward,12.056326,Very High,17,2
Dollis Hill Ward,11.928321,Very High,17,2
Uxbridge Ward,11.871566,Very High,17,2
Rushey Green Ward,11.80765,Very High,17,2
Lansbury Ward,11.615591,Very High,17,2
Canary Wharf Ward,11.538686,Very High,17,2
Mile End Ward,11.515801,Very High,17,2
Brimsdown Ward,11.441762,Very High,17,2
Junction Ward,11.3998375,Very High,17,2
Queens Park Ward,11.282566,Very High,17,2
Hackney Downs Ward,11.1572,Very High,17,2
Haggerston Ward,10.96319,Very High,17,2
Finsbury Park Ward,10.924158,Very High,17,2
Bunhill Ward,10.881949,Very High,17,2
Chiswick Gunnersbury Ward,10.796739,Very High,17,2
Balham Ward,10.79358,Very High,17,2
Brixton Acre Lane Ward,10.684564,Very High,17,2
Sydenham Ward,10.627804,Very High,17,2
Burnt Oak Ward,10.61751,Very High,17,2
Chaucer Ward,10.578471,Very High,17,2
Hackney Central Ward,10.516435,Very High,17,2
Upper Edmonton Ward,10.4413,Very High,17,2
Cricklewood & Mapesbury Ward,10.411427,Very High,17,2
Penge & Cator Ward,10.410665,Very High,17,2
Enfield Lock Ward,10.395824,Very High,17,2
Hanger Hill Ward,10.383411,Very High,17,2
Campden Ward,10.338997,Very High,17,2
Knightsbridge & Belgravia Ward,10.257938,Very High,17,2
North Acton Ward,10.21184,Very High,17,2
South Richmond Ward,10.192091,Very High,17,2
Cricklewood Ward,10.124829,Very High,17,2
Abbey Road Ward,10.083685,Very High,17,2
Whitewebbs Ward,10.053393,Very High,17,2
Homerton Ward,9.999535,Very High,17,2
Brixton North Ward,9.923462,Very High,17,2
Waterloo & South Bank Ward,9.919553,Very High,17,2
Bruce Castle Ward,9.91363,Very High,17,2
Church Street Ward,9.898629,Very High,17,2
Battersea Park Ward,9.8803215,Very High,17,2
Stratford Ward,9.858622,Very High,17,2
Hayes Town Ward,9.779935,Very High,17,2
Noel Park Ward,9.774156,Very High,17,2
Tollington Ward,9.755037,Very High,17,2
Crouch End Ward,9.735547,Very High,17,2
Old Kent Road Ward,9.69302,Very High,17,2
Tooting Broadway Ward,9.682121,Very High,17,2
Harlesden & Kensal Green Ward,9.6062765,Very High,17,2
Streatham St. Leonard's Ward,9.601742,Very High,17,2
Victoria Ward,9.555103,Very High,17,2
Hackney Wick Ward,9.505731,Very High,17,2
Broad Green Ward,9.467468,Very High,17,2
Waddon Ward,9.45731,Very High,17,2
Hither Green Ward,9.453499,Very High,17,2
Town Ward,9.43341,Very High,17,2
Heathrow Villages Ward,9.41556,Very High,17,2
Pinkwell Ward,9.3611355,Very High,17,2
Greenwich Park Ward,9.333407,Very High,17,2
Brompton & Hans Town Ward,9.324498,Very High,17,2
Willesden Green Ward,9.313036,Very High,17,2
College Park & Old Oak Ward,9.304109,Very High,17,2
St. Giles Ward,9.291805,Very High,17,2
Heaton Ward,9.248257,Very High,17,2
Palmers Green Ward,9.201198,Very High,17,2
North Bermondsey Ward,9.192211,Very High,17,2
Brondesbury Park Ward,9.159369,Very High,17,2
Woolwich Arsenal Ward,9.155902,Very High,17,2
East Ham Ward,9.143688,Very High,17,2
Clerkenwell Ward,9.131456,Very High,17,2
Finchley Church End Ward,9.082398,Very High,17,2
Greenwich Peninsula Ward,9.065306,Very High,17,2
East Acton Ward,9.012023,Very High,17,2
West Finchley Ward,8.981573,Very High,17,2
Forest Gate South Ward,8.979514,Very High,17,2
Stoke Newington Ward,8.930825,Very High,17,2
Lower Edmonton Ward,8.781347,Very High,17,2
Roundwood Ward,8.773187,Very High,17,2
Northumberland Park Ward,8.772266,Very High,17,2
Nunhead & Queen's Road Ward,8.771348,Very High,17,2
West Putney Ward,8.693178,Very High,17,2
Maida Vale Ward,8.670316,Very High,17,2
Ladywell Ward,8.667831,Very High,17,2
St. Paul's Cray Ward,8.6566515,Very High,17,2
Mildmay Ward,8.651777,Very High,17,2
Haselbury Ward,8.634326,Very High,17,2
Gooshays Ward,8.609706,Very High,17,2
Lavender Ward,8.578575,Very High,17,2
Ilford Town Ward,8.578301,Very High,17,2
Colville Ward,8.531286,Very High,17,2
Osterley & Spring Grove Ward,8.524742,Very High,17,2
Royal Victoria Ward,8.506822,Very High,17,2
South Acton Ward,8.470583,Very High,17,2
Addiscombe West Ward,8.441573,Very High,17,2
Little Venice Ward,8.439979,Very High,17,2
Harringay Ward,8.401201,Very High,17,2
Woolwich Common Ward,8.332218,Very High,17,2
Chiswick Homefields Ward,8.278499,Very High,17,2
Herne Hill & Loughborough Junction Ward,8.278073,Very High,17,2
Earl's Court Ward,8.272218,High,9,2
Roxeth Ward,8.263344,High,9,2
Southall Green Ward,8.260971,High,9,2
Fortune Green Ward,8.254765,High,9,2
East Putney Ward,8.237034,High,9,2
Plaistow West & Canning Town East Ward,8.233509,High,9,2
Camden Town Ward,8.227407,High,9,2
Ponders End Ward,8.200608,High,9,2
Custom House Ward,8.1943445,High,9,2
Westbourne Ward,8.179153,High,9,2
Norwood Green Ward,8.1710615,High,9,2
Bromley Town Ward,8.158539,High,9,2
Shaftesbury & Queenstown Ward,8.155962,High,9,2
Purley & Woodcote Ward,8.152689,High,9,2
Vauxhall Ward,8.148166,High,9,2
West Hendon Ward,8.104669,High,9,2
Leyton Ward,8.058897,High,9,2
Bedfont Ward,8.058063,High,9,2
Friern Barnet Ward,8.051403,High,9,2
Peckham Ward,8.032092,High,9,2
Perry Vale Ward,7.9925933,High,9,2
Redcliffe Ward,7.979473,High,9,2
Hoxton West Ward,7.9527736,High,9,2
St. Katharine's & Wapping Ward,7.9512386,High,9,2
St. Mary's & St. James' Ward,7.9122977,High,9,2
St. Mary Cray Ward,7.8991275,High,9,2
South Hampstead Ward,7.8598895,High,9,2
Courtfield Ward,7.8412337,High,9,2
Hornsey Ward,7.800886,High,9,2
Harrow Road Ward,7.7789426,High,9,2
Ealing Common Ward,7.775895,High,9,2
South Tottenham Ward,7.760566,High,9,2
Brixton Windrush Ward,7.752393,High,9,2
Queensbury Ward,7.7417045,High,9,2
St. Peter's & Canalside Ward,7.724832,High,9,2
Gospel Oak Ward,7.719388,High,9,2
Blackwall & Cubitt Town Ward,7.7061634,High,9,2
Tottenham Central Ward,7.6782646,High,9,2
Jubilee Ward,7.67363,High,9,2
Bow West Ward,7.647973,High,9,2
Plumstead & Glyndon Ward,7.6475887,High,9,2
Holloway Ward,7.6450844,High,9,2
Heston West Ward,7.6399927,High,9,2
Camberwell Green Ward,7.601538,High,9,2
West Thornton Ward,7.5621104,High,9,2
Selhurst Ward,7.557175,High,9,2
East Greenwich Ward,7.5474305,High,9,2
Colindale South Ward,7.5189886,High,9,2
Brunswick Park Ward,7.4949174,High,9,2
West Hampstead Ward,7.447904,High,9,2
Catford South Ward,7.4446735,High,9,2
Evelyn Ward,7.429261,High,9,2
Hounslow West Ward,7.3976374,High,9,2
Golborne Ward,7.364367,High,9,2
Bromley South Ward,7.3614187,High,9,2
Hammersmith Broadway Ward,7.3145237,High,9,2
King's Cross Ward,7.301492,High,9,2
Thamesfield Ward,7.2805147,High,9,2
Ealing Broadway Ward,7.2677345,High,9,2
Arsenal Ward,7.2625794,High,9,2
Golders Green Ward,7.188053,High,9,2
Bromley Common & Holwood Ward,7.1879454,High,9,2
Barnet Vale Ward,7.1655545,High,9,2
Clissold Ward,7.1602983,High,9,2
Springfield Ward,7.112891,High,9,2
Bridge Ward,7.09954,High,9,2
Plaistow South Ward,7.0947657,High,9,2
St. Dunstan's Ward,7.0593514,High,9,2
Wandsworth Common Ward,7.055897,High,9,2
Goodmayes Ward,7.024484,High,9,2
St. Mary's Ward,7.002203,High,9,2
Hounslow Central Ward,6.998902,High,9,2
Northfield Ward,6.962054,High,9,2
Greenhill Ward,6.9503784,High,9,2
Stanley Ward,6.9429455,High,9,2
Beckton Ward,6.941283,High,9,2
Woodberry Down Ward,6.9341846,High,9,2
Surrey Docks Ward,6.8712473,High,9,2
Belsize Ward,6.8677497,High,9,2
Woodhouse Ward,6.8674116,High,9,2
Haverstock Ward,6.838934,High,9,2
Cranford Ward,6.8297687,High,9,2
East Sheen Ward,6.8291655,High,9,2
Shepherd's Bush Green Ward,6.8106103,High,9,2
Laycock Ward,6.792913,High,9,2
St. James Ward,6.754752,High,9,2
Belvedere Ward,6.754052,High,9,2
Feltham West Ward,6.7323503,High,9,2
Blackheath Ward,6.695536,High,9,2
Kingston Town Ward,6.694959,High,9,2
Wanstead Village Ward,6.693054,High,9,2
High Street Ward,6.6878586,High,9,2
Pimlico North Ward,6.6836076,High,9,2
Perivale Ward,6.6807885,High,9,2
Canonbury Ward,6.679955,High,9,2
South Woodford Ward,6.6711564,High,9,2
Hanworth Village Ward,6.6668243,High,9,2
Coningham Ward,6.646373,High,9,2
Bush Hill Park Ward,6.61019,High,9,2
East Finchley Ward,6.6018405,High,9,2
Highbury Ward,6.599181,High,9,2
Northbury Ward,6.5946407,High,9,2
Valley Ward,6.549281,High,9,2
Bellingham Ward,6.508909,High,9,2
Clapham Park Ward,6.5048666,High,9,2
Hoe Street Ward,6.5046563,High,9,2
Goose Green Ward,6.495506,High,9,2
Falconbrook Ward,6.489802,High,9,2
Orpington Ward,6.485654,High,9,2
Wood End Ward,6.4659095,High,9,2
Syon & Brentford Lock Ward,6.459742,High,9,2
Crystal Palace & Anerley Ward,6.456732,High,9,2
Harrow Weald Ward,6.4553943,High,9,2
St. Pancras & Somers Town Ward,6.4539456,High,9,2
Hounslow Heath Ward,6.4417176,High,9,2
Greenwich Creekside Ward,6.430828,High,9,2
Boleyn Ward,6.410121,High,9,2
Pembridge Ward,6.3987083,High,9,2
Tottenham Hale Ward,6.377521,High,9,2
South Croydon Ward,6.366447,High,9,2
Hanwell Broadway Ward,6.353469,High,9,2
Faraday Ward,6.3500667,High,9,2
Kentish Town South Ward,6.3494406,High,9,2
Stockwell West & Larkhall Ward,6.3358474,High,9,2
Tooting Bec Ward,6.2954483,High,9,2
Totteridge & Woodside Ward,6.278479,High,9,2
Queen's Park Ward,6.252133,High,9,2
Northolt Mandeville Ward,6.251358,High,9,2
Bromley North Ward,6.2398896,High,9,2
Blackheath Westcombe Ward,6.239295,High,9,2
Welsh Harp Ward,6.223341,High,9,2
Heston Central Ward,6.206691,High,9,2
Beckenham Town & Copers Cope Ward,6.1611753,High,9,2
Stroud Green Ward,6.1601458,High,9,2
White Hart Lane Ward,6.1555243,High,9,2
Abingdon Ward,6.1344852,High,9,2
Roehampton Ward,6.131734,High,9,2
Southfield Ward,6.123186,High,9,2
Walpole Ward,6.121939,Medium,6,2
Holland Ward,6.1215034,Medium,6,2
Streatham Hill West & Thornton Ward,6.119631,Medium,6,2
West Green Ward,6.1181726,Medium,6,2
Oval Ward,6.1092305,Medium,6,2
Garden Suburb Ward,6.095379,Medium,6,2
Knight's Hill Ward,6.0930123,Medium,6,2
Mortlake & Barnes Common Ward,6.0681887,Medium,6,2
Feltham North Ward,6.063672,Medium,6,2
Cann Hall Ward,6.046491,Medium,6,2
East Ham South Ward,6.0455937,Medium,6,2
Crofton Park Ward,6.042146,Medium,6,2
Belmore Ward,6.020596,Medium,6,2
Limehouse Ward,6.003361,Medium,6,2
Erith Ward,5.9990597,Medium,6,2
North Richmond Ward,5.9917183,Medium,6,2
Harold Wood Ward,5.975491,Medium,6,2
De Beauvoir Ward,5.9746366,Medium,6,2
Greenford Broadway Ward,5.9557447,Medium,6,2
Streatham Common & Vale Ward,5.9478855,Medium,6,2
Chislehurst Ward,5.933065,Medium,6,2
Heston East Ward,5.9289827,Medium,6,2
Kew Ward,5.926171,Medium,6,2
Munster Ward,5.9196863,Medium,6,2
Clock House Ward,5.8983026,Medium,6,2
Downham Ward,5.89536,Medium,6,2
North Greenford Ward,5.8913245,Medium,6,2
Southbury Ward,5.88599,Medium,6,2
West Ham Ward,5.873507,Medium,6,2
Bexleyheath Ward,5.8556104,Medium,6,2
Caledonian Ward,5.8266845,Medium,6,2
Canning Town North Ward,5.803277,Medium,6,2
Fortis Green Ward,5.7968583,Medium,6,2
Selsdon & Addington Village Ward,5.7887874,Medium,6,2
Southfields Ward,5.7773533,Medium,6,2
Telegraph Hill Ward,5.776868,Medium,6,2
Palace & Hurlingham Ward,5.7664204,Medium,6,2
Shacklewell Ward,5.7599363,Medium,6,2
Lee Green Ward,5.7593513,Medium,6,2
Tufnell Park Ward,5.755235,Medium,6,2
Frognal Ward,5.747749,Medium,6,2
Clapham Common & Abbeville Ward,5.7406793,Medium,6,2
New Malden Village Ward,5.727484,Medium,6,2
New Cross Gate Ward,5.7254424,Medium,6,2
Southgate Ward,5.702612,Medium,6,2
Plaistow North Ward,5.698423,Medium,6,2
East Barnet Ward,5.6969824,Medium,6,2
Whalebone Ward,5.695081,Medium,6,2
Goresbrook Ward,5.692779,Medium,6,2
Barnsbury Ward,5.6791425,Medium,6,2
Marlborough Ward,5.660184,Medium,6,2
Crayford Ward,5.6499877,Medium,6,2
Wimbledon Park Ward,5.6342793,Medium,6,2
"Ham, Petersham & Richmond Riverside Ward",5.6268945,Medium,6,2
Barking Riverside Ward,5.626492,Medium,6,2
St. Margarets & North Twickenham Ward,5.6166363,Medium,6,2
Arnos Grove Ward,5.603494,Medium,6,2
Stanmore Ward,5.600411,Medium,6,2
Rotherhithe Ward,5.594031,Medium,6,2
Wembley Park Ward,5.5927663,Medium,6,2
Thornton Heath Ward,5.592734,Medium,6,2
St. Andrew's Ward,5.5920215,Medium,6,2
Valence Ward,5.571618,Medium,6,2
Brixton Rush Common Ward,5.5698304,Medium,6,2
Teddington Ward,5.5681314,Medium,6,2
Sands End Ward,5.5643396,Medium,6,2
Bullsmoor Ward,5.5504,Medium,6,2
Eastbury Ward,5.5419774,Medium,6,2
Vincent Square Ward,5.538476,Medium,6,2
Chiswick Riverside Ward,5.5344763,Medium,6,2
Thamesmead East Ward,5.5306034,Medium,6,2
Kentish Town North Ward,5.526486,Medium,6,2
Grove Park Ward,5.5232058,Medium,6,2
Edgwarebury Ward,5.5221663,Medium,6,2
Lewisham Central Ward,5.521212,Medium,6,2
Plumstead Common Ward,5.494649,Medium,6,2
Upminster Ward,5.476614,Medium,6,2
Barnes Ward,5.4663854,Medium,6,2
Northolt West End Ward,5.456301,Medium,6,2
Primrose Hill Ward,5.449399,Medium,6,2
Northcote Ward,5.444857,Medium,6,2
Forest Hill Ward,5.441727,Medium,6,2
Crystal Palace & Upper Norwood Ward,5.422087,Medium,6,2
King's Park Ward,5.415688,Medium,6,2
Canning Town South Ward,5.402327,Medium,6,2
Pitshanger Ward,5.383392,Medium,6,2
Little Ilford Ward,5.3807454,Medium,6,2
South Balham Ward,5.3789835,Medium,6,2
Colham & Cowley Ward,5.3758492,Medium,6,2
Ridgeway Ward,5.3399086,Medium,6,2
Loxford Ward,5.319683,Medium,6,2
Fulham Reach Ward,5.306835,Medium,6,2
Eltham Town & Avery Hill Ward,5.3013906,Medium,6,2
Maryland Ward,5.293068,Medium,6,2
Rush Green & Crowlands Ward,5.2568984,Medium,6,2
Barnhill Ward,5.210808,Medium,6,2
St. George's Ward,5.206158,Medium,6,2
Mill Hill Ward,5.1791987,Medium,6,2
Abbey Wood Ward,5.1619883,Medium,6,2
Muswell Hill Ward,5.159514,Medium,6,2
South Norwood Ward,5.129208,Medium,6,2
Royal Hospital Ward,5.126924,Medium,6,2
Ruislip Ward,5.123997,Medium,6,2
Kennington Ward,5.123428,Medium,6,2
Dulwich Wood Ward,5.114936,Medium,6,2
Carterhatch Ward,5.1098022,Medium,6,2
Charlton Village & Riverside Ward,5.0955024,Medium,6,2
East Wickham Ward,5.09015,Medium,6,2
Churchfields Ward,5.0864673,Medium,6,2
Cazenove Ward,5.0560884,Medium,6,2
North Hanwell Ward,5.043668,Medium,6,2
Whetstone Ward,5.036234,Medium,6,2
Trinity Ward,5.0166078,Medium,6,2
Sutton Central Ward,5.015441,Medium,6,2
Forest Ward,4.997193,Medium,6,2
St. Edward's Ward,4.9947906,Medium,6,2
Rainham & Wennington Ward,4.994165,Medium,6,2
Kelsey & Eden Park Ward,4.9915724,Medium,6,2
Kidbrooke Village & Sutcliffe Ward,4.9879236,Medium,6,2
Crook Log Ward,4.9738307,Medium,6,2
Woolwich Dockyard Ward,4.961945,Medium,6,2
Yiewsley Ward,4.9549203,Medium,6,2
Petts Wood & Knoll Ward,4.945939,Medium,6,2
Hounslow East Ward,4.9441347,Medium,6,2
West Kensington Ward,4.939591,Medium,6,2
Furzedown Ward,4.9350624,Medium,6,2
Seven Sisters Ward,4.9295797,Medium,6,2
Fairlop Ward,4.914259,Medium,6,2
Chapel End Ward,4.90994,Medium,6,2
Valentines Ward,4.8871956,Medium,6,2
Larkswood Ward,4.8748384,Medium,6,2
Southall Broadway Ward,4.869352,Medium,6,2
Newington Ward,4.85209,Medium,6,2
Kingsbury Ward,4.845502,Medium,6,2
Brook Green Ward,4.8430376,Medium,6,2
Cockfosters Ward,4.827461,Medium,6,2
Central Greenford Ward,4.79345,Medium,6,2
Stepney Green Ward,4.7846823,Medium,6,2
Wembley Central Ward,4.777802,Medium,6,2
Shortlands & Park Langley Ward,4.771306,Low,3,2
Fulham Town Ward,4.768532,Low,3,2
Brownswood Ward,4.764539,Low,3,2
Cranbrook Ward,4.7598534,Low,3,2
Wembley Hill Ward,4.743414,Low,3,2
Isleworth Ward,4.724071,Low,3,2
Mottingham Ward,4.723251,Low,3,2
Hylands & Harrow Lodge Ward,4.722555,Low,3,2
Eastcote Ward,4.7223663,Low,3,2
Cheam Ward,4.7129927,Low,3,2
West Dulwich Ward,4.711115,Low,3,2
Chelsea Riverside Ward,4.6939363,Low,3,2
Barkingside Ward,4.6914077,Low,3,2
Brentford West Ward,4.6902785,Low,3,2
West Heath Ward,4.6887712,Low,3,2
Pinner South Ward,4.6721363,Low,3,2
Northwood Ward,4.670809,Low,3,2
Cricket Green Ward,4.6519537,Low,3,2
Fullwell Ward,4.6499395,Low,3,2
Headstone Ward,4.6153827,Low,3,2
Twickenham Riverside Ward,4.6082006,Low,3,2
Squirrels Heath Ward,4.601559,Low,3,2
Southall West Ward,4.568561,Low,3,2
Parsons Green & Sandford Ward,4.5631843,Low,3,2
Alperton Ward,4.544577,Low,3,2
Slade Green & Northend Ward,4.5400157,Low,3,2
Kenton Ward,4.539184,Low,3,2
Parsloes Ward,4.5374656,Low,3,2
