ward_name,month_num,predicted_burglaries,actual_burglaries
Old Malden Ward,10,3.1099515,1.0
Old Malden Ward,12,3.1993532,3.0
Orpington Ward,1,7.1469393,10.0
Orpington Ward,2,6.371953,7.0
Orpington Ward,3,6.3216586,11.0
Orpington Ward,4,4.957881,10.0
Orpington Ward,5,4.957881,4.0
Orpington Ward,7,4.985327,3.0
Orpington Ward,8,5.1037984,5.0
Orpington Ward,9,5.13467,5.0
Orpington Ward,11,6.402428,6.0
Orpington Ward,12,6.3752937,6.0
Osterley & Spring Grove Ward,1,9.248117,4.0
Osterley & Spring Grove Ward,2,8.331938,8.0
Osterley & Spring Grove Ward,3,8.331938,10.0
Osterley & Spring Grove Ward,4,7.2312655,3.0
Osterley & Spring Grove Ward,5,7.2312655,6.0
Osterley & Spring Grove Ward,6,7.2312655,4.0
Osterley & Spring Grove Ward,7,7.270906,5.0
Osterley & Spring Grove Ward,8,7.3893776,3.0
Osterley & Spring Grove Ward,9,7.420249,8.0
Osterley & Spring Grove Ward,10,8.229367,5.0
Osterley & Spring Grove Ward,11,8.30125,5.0
Osterley & Spring Grove Ward,12,8.301792,20.0
Oval Ward,1,9.059822,4.0
Oval Ward,2,8.210665,7.0
Oval Ward,3,8.227171,3.0
Oval Ward,4,7.96846,7.0
Oval Ward,5,7.96846,9.0
Oval Ward,6,7.96846,16.0
Oval Ward,7,8.126887,9.0
Oval Ward,8,8.268786,7.0
Oval Ward,9,8.268786,11.0
Oval Ward,10,8.45362,7.0
Oval Ward,11,8.082548,7.0
Oval Ward,12,8.055413,5.0
Palace & Hurlingham Ward,1,7.0591908,5.0
Palace & Hurlingham Ward,2,6.6472054,8.0
Palace & Hurlingham Ward,3,6.6472054,4.0
Palace & Hurlingham Ward,4,5.916511,3.0
Palace & Hurlingham Ward,5,5.916511,6.0
Palace & Hurlingham Ward,6,5.916511,8.0
Palace & Hurlingham Ward,7,5.9561515,2.0
Palace & Hurlingham Ward,8,6.074623,9.0
Palace & Hurlingham Ward,9,6.1054945,3.0
Palace & Hurlingham Ward,10,6.6563444,3.0
Palace & Hurlingham Ward,11,6.673025,5.0
Palace & Hurlingham Ward,12,6.673567,3.0
Palmers Green Ward,1,6.8496575,11.0
Palmers Green Ward,2,6.5477705,6.0
Palmers Green Ward,3,6.564277,2.0
Palmers Green Ward,4,5.7812796,3.0
Palmers Green Ward,5,5.7812796,6.0
Palmers Green Ward,6,5.7812796,10.0
Palmers Green Ward,7,5.82092,11.0
Palmers Green Ward,8,5.9393916,7.0
Palmers Green Ward,9,5.970263,3.0
Palmers Green Ward,10,6.4882236,9.0
Palmers Green Ward,11,6.473972,5.0
Palmers Green Ward,12,6.4745135,10.0
Park Hill & Whitgift Ward,1,4.5553555,2.0
Park Hill & Whitgift Ward,2,4.105253,8.0
Park Hill & Whitgift Ward,3,4.054959,7.0
Park Hill & Whitgift Ward,4,2.8243544,2.0
Park Hill & Whitgift Ward,5,2.8243544,2.0
Park Hill & Whitgift Ward,6,2.8243544,3.0
Park Hill & Whitgift Ward,7,2.8639941,4.0
Park Hill & Whitgift Ward,9,3.013337,2.0
Park Hill & Whitgift Ward,10,3.9078891,1.0
Parsloes Ward,1,7.674633,2.0
Parsloes Ward,2,6.900612,1.0
Parsloes Ward,3,6.9171185,3.0
Parsloes Ward,4,6.24195,5.0
Parsloes Ward,5,6.24195,4.0
Parsloes Ward,6,6.24195,2.0
Parsloes Ward,7,6.2781615,1.0
Parsloes Ward,8,6.373161,2.0
Parsloes Ward,9,6.373161,1.0
Parsloes Ward,10,6.862271,1.0
Parsloes Ward,11,6.9033575,6.0
Parsloes Ward,12,6.876223,7.0
Parsons Green & Sandford Ward,1,6.4571857,2.0
Parsons Green & Sandford Ward,2,5.9248257,4.0
Parsons Green & Sandford Ward,4,5.477937,4.0
Parsons Green & Sandford Ward,5,5.477937,4.0
Parsons Green & Sandford Ward,6,5.477937,4.0
Parsons Green & Sandford Ward,7,5.5288825,3.0
Parsons Green & Sandford Ward,8,5.6473546,6.0
Parsons Green & Sandford Ward,9,5.678226,3.0
